0,1,2,3,4,5,6
0.20590956051155382,1.5797709968662437,,4.811527125582782,,0.6962307109607472,
3.0131679590526974,2.258030089725238,2.3184418449887723,1.2972242487771883,4.16018788126959,4.571072157177551,5.676554627913601
3.5692764909902426,0.9905059094374686,5.293134184056272,4.580645285721355,1.885696722041462,1.5314880543730192,4.359014223501012
5.039999450165032,4.319018318663596,1.2352483848216358,1.9869785185142623,4.394342690102177,3.617148075147908,4.688784269504739
3.8197575479600836,,1.6322590225914706,,2.751237715045331,,1.7816083248023284
