0,1,2,3,4,5,6
6.578905933989257,3.9011924562450018,,1.8431402014547735,,2.1233628391411625,
6.863462709853022,5.544427110840329,2.3224261643716795,2.632324665338004,-0.022309685211640423,1.4554293773174476,3.3545688540925735
3.4309038921441406,5.140867827344739,-0.04154727162781218,2.270202390067313,7.716676257381821,4.356235685631405,5.270104000415678
5.044769669902465,1.4355446274973571,7.581780411575714,4.819497476716765,-1.339859176777069,0.7712865647905024,5.027201797983436
3.420530972322822,,3.173145464504697,,0.16485776018698536,,4.611717969280403
