0,1,2,3,4,5,6
-0.8965431058299984,1.455423394689915,,3.578574057998556,,4.872169985962951,
2.205703071320349,5.63923012414811,5.930351791673748,5.230192984851275,4.7346868999539495,3.233602730081535,2.2774772264646934
5.8121327146716215,3.9549919073957165,2.5847910600168196,5.358534264081168,0.42190082173187693,4.984155667106326,6.861587103234413
-0.777433182308627,2.1388851146911887,5.089229288356925,1.5513131710127372,4.919883902690031,1.4584007228550888,4.449839946975854
2.4314844072121407,,2.896411082087738,,4.451025909025284,,4.592132374251607
