0,1,2,3,4,5,6
3.582128341522845,4.51606972203827,,1.1595244401630471,,2.253423631140445,
6.9535979753430786,4.001733459619797,3.9832135008249554,2.6153072095064944,0.16635500577765386,5.456260057483886,-1.7990454586797133
3.3796426714114185,2.049634574748668,3.0896267319051947,4.489827230370435,1.7973069231745937,1.6317452187593302,5.118251716265649
1.8679442121452317,1.6765743276451712,1.734102458939083,4.678683682994756,1.3770303374065807,1.0218512999765965,4.15986720170375
0.20965045951446315,,0.2263672406819804,,2.083345667044292,,2.1888680727961733
