0,1,2,3,4,5,6
3.4986260230030126,4.778911057909309,,5.032902690790074,,-0.7894315036771318,
3.839862966156483,2.3169391593649027,7.125779485020676,3.578152113019331,6.137256945836143,3.2349632781733053,0.8647325841914955
3.4696468495347124,2.087457957649237,-0.11350799063922702,7.753328962887647,1.7330584084101261,-1.2467337937408218,3.6970485569012683
-1.3326260876454177,4.554429555321072,1.19380594674362,4.684172028127415,1.7228887413560567,5.330890917103187,1.1995412308642877
3.4435205342851822,,3.3494409978932786,,7.0391996403012485,,4.14663440498018
